,A,B,Du,Dv
86,1.1153846153846154,0.8751479289940829,1,7.0
87,1.1153846153846154,0.8751479289940829,1,11.0
88,1.1153846153846154,0.9437869822485208,1,7.0
89,1.1153846153846154,0.9437869822485208,1,11.0
90,1.1153846153846154,1.0124260355029584,1,7.0
91,1.1153846153846154,1.0124260355029584,1,11.0
92,1.1153846153846154,1.0810650887573963,1,7.0
93,1.1153846153846154,1.0810650887573963,1,11.0
94,1.1153846153846154,1.1497041420118341,1,7.0
95,1.1153846153846154,1.1497041420118341,1,11.0
96,1.1153846153846154,1.2183431952662722,1,7.0
97,1.1153846153846154,1.2183431952662722,1,11.0
98,1.1153846153846154,1.28698224852071,1,7.0
99,1.1153846153846154,1.28698224852071,1,11.0
100,1.1153846153846154,1.355621301775148,1,7.0
101,1.1153846153846154,1.355621301775148,1,11.0
102,1.1153846153846154,1.4242603550295858,1,7.0
103,1.1153846153846154,1.4242603550295858,1,11.0
104,1.1153846153846154,1.4928994082840237,1,7.0
105,1.1153846153846154,1.4928994082840237,1,11.0
106,1.1153846153846154,1.5615384615384615,1,7.0
107,1.1153846153846154,1.5615384615384615,1,11.0
108,1.1153846153846154,1.6301775147928994,1,7.0
109,1.1153846153846154,1.6301775147928994,1,11.0
110,1.1153846153846154,1.6988165680473373,1,7.0
111,1.1153846153846154,1.6988165680473373,1,11.0
112,1.1153846153846154,1.7674556213017751,1,7.0
113,1.1153846153846154,1.7674556213017751,1,11.0
114,1.1153846153846154,1.836094674556213,1,7.0
115,1.1153846153846154,1.836094674556213,1,11.0
116,1.1153846153846154,1.9047337278106506,1,7.0
117,1.1153846153846154,1.9047337278106506,1,11.0
118,1.1153846153846154,1.9733727810650887,1,7.0
119,1.1153846153846154,1.9733727810650887,1,11.0
120,1.1153846153846154,2.0420118343195264,1,7.0
121,1.1153846153846154,2.0420118343195264,1,11.0
122,1.1153846153846154,2.1106508875739647,1,7.0
123,1.1153846153846154,2.1106508875739647,1,11.0
124,1.1153846153846154,2.179289940828402,1,7.0
125,1.1153846153846154,2.179289940828402,1,11.0
126,1.1153846153846154,2.2479289940828404,1,7.0
127,1.1153846153846154,2.2479289940828404,1,11.0
128,1.1153846153846154,2.316568047337278,1,7.0
129,1.1153846153846154,2.316568047337278,1,11.0
130,1.1153846153846154,2.385207100591716,1,7.0
131,1.1153846153846154,2.385207100591716,1,11.0
132,1.1153846153846154,2.4538461538461536,1,7.0
133,1.1153846153846154,2.4538461538461536,1,11.0
134,1.1153846153846154,2.522485207100592,1,7.0
135,1.1153846153846154,2.522485207100592,1,11.0
136,1.1153846153846154,2.5911242603550293,1,7.0
137,1.1153846153846154,2.5911242603550293,1,11.0
138,1.1153846153846154,2.6597633136094676,1,7.0
139,1.1153846153846154,2.6597633136094676,1,11.0
140,1.1153846153846154,2.728402366863905,1,7.0
141,1.1153846153846154,2.728402366863905,1,11.0
142,1.1153846153846154,2.7970414201183433,1,7.0
143,1.1153846153846154,2.7970414201183433,1,11.0
144,1.1153846153846154,2.8656804733727808,1,7.0
145,1.1153846153846154,2.8656804733727808,1,11.0
146,1.1153846153846154,2.934319526627219,1,7.0
147,1.1153846153846154,2.934319526627219,1,11.0
148,1.1153846153846154,3.0029585798816565,1,7.0
149,1.1153846153846154,3.0029585798816565,1,11.0
150,1.1153846153846154,3.071597633136095,1,7.0
151,1.1153846153846154,3.071597633136095,1,11.0
152,1.1153846153846154,3.140236686390532,1,7.0
153,1.1153846153846154,3.140236686390532,1,11.0
154,1.1153846153846154,3.2088757396449705,1,7.0
155,1.1153846153846154,3.2088757396449705,1,11.0
156,1.1153846153846154,3.277514792899408,1,7.0
157,1.1153846153846154,3.277514792899408,1,11.0
158,1.1153846153846154,3.3461538461538463,1,7.0
159,1.1153846153846154,3.3461538461538463,1,11.0
160,1.2307692307692308,0.7384615384615385,1,7.0
161,1.2307692307692308,0.7384615384615385,1,11.0
162,1.2307692307692308,0.8142011834319527,1,7.0
163,1.2307692307692308,0.8142011834319527,1,11.0
164,1.2307692307692308,0.8899408284023669,1,7.0
165,1.2307692307692308,0.8899408284023669,1,11.0
166,1.2307692307692308,0.9656804733727811,1,7.0
167,1.2307692307692308,0.9656804733727811,1,11.0
168,1.2307692307692308,1.0414201183431953,1,7.0
169,1.2307692307692308,1.0414201183431953,1,11.0
170,1.2307692307692308,1.1171597633136094,1,7.0
171,1.2307692307692308,1.1171597633136094,1,11.0
172,1.2307692307692308,1.1928994082840236,1,7.0
173,1.2307692307692308,1.1928994082840236,1,11.0
174,1.2307692307692308,1.2686390532544378,1,7.0
175,1.2307692307692308,1.2686390532544378,1,11.0
176,1.2307692307692308,1.344378698224852,1,7.0
177,1.2307692307692308,1.344378698224852,1,11.0
178,1.2307692307692308,1.4201183431952662,1,7.0
179,1.2307692307692308,1.4201183431952662,1,11.0
180,1.2307692307692308,1.4958579881656804,1,7.0
181,1.2307692307692308,1.4958579881656804,1,11.0
182,1.2307692307692308,1.5715976331360946,1,7.0
183,1.2307692307692308,1.5715976331360946,1,11.0
184,1.2307692307692308,1.6473372781065088,1,7.0
185,1.2307692307692308,1.6473372781065088,1,11.0
186,1.2307692307692308,1.7230769230769232,1,7.0
187,1.2307692307692308,1.7230769230769232,1,11.0
188,1.2307692307692308,1.7988165680473374,1,7.0
189,1.2307692307692308,1.7988165680473374,1,11.0
190,1.2307692307692308,1.8745562130177515,1,7.0
191,1.2307692307692308,1.8745562130177515,1,11.0
192,1.2307692307692308,1.9502958579881657,1,7.0
193,1.2307692307692308,1.9502958579881657,1,11.0
194,1.2307692307692308,2.02603550295858,1,7.0
195,1.2307692307692308,2.02603550295858,1,11.0
196,1.2307692307692308,2.101775147928994,1,7.0
197,1.2307692307692308,2.101775147928994,1,11.0
198,1.2307692307692308,2.1775147928994083,1,7.0
199,1.2307692307692308,2.1775147928994083,1,11.0
200,1.2307692307692308,2.2532544378698223,1,7.0
201,1.2307692307692308,2.2532544378698223,1,11.0
202,1.2307692307692308,2.3289940828402367,1,7.0
203,1.2307692307692308,2.3289940828402367,1,11.0
204,1.2307692307692308,2.4047337278106506,1,7.0
205,1.2307692307692308,2.4047337278106506,1,11.0
206,1.2307692307692308,2.480473372781065,1,7.0
207,1.2307692307692308,2.480473372781065,1,11.0
208,1.2307692307692308,2.556213017751479,1,7.0
209,1.2307692307692308,2.556213017751479,1,11.0
210,1.2307692307692308,2.6319526627218934,1,7.0
211,1.2307692307692308,2.6319526627218934,1,11.0
212,1.2307692307692308,2.7076923076923074,1,7.0
213,1.2307692307692308,2.7076923076923074,1,11.0
214,1.2307692307692308,2.783431952662722,1,7.0
215,1.2307692307692308,2.783431952662722,1,11.0
216,1.2307692307692308,2.8591715976331358,1,7.0
217,1.2307692307692308,2.8591715976331358,1,11.0
218,1.2307692307692308,2.9349112426035506,1,7.0
219,1.2307692307692308,2.9349112426035506,1,11.0
220,1.2307692307692308,3.010650887573964,1,7.0
221,1.2307692307692308,3.010650887573964,1,11.0
222,1.2307692307692308,3.086390532544379,1,7.0
223,1.2307692307692308,3.086390532544379,1,11.0
224,1.2307692307692308,3.162130177514793,1,7.0
225,1.2307692307692308,3.162130177514793,1,11.0
226,1.2307692307692308,3.2378698224852074,1,7.0
227,1.2307692307692308,3.2378698224852074,1,11.0
228,1.2307692307692308,3.3136094674556213,1,7.0
229,1.2307692307692308,3.3136094674556213,1,11.0
230,1.2307692307692308,3.3893491124260358,1,7.0
231,1.2307692307692308,3.3893491124260358,1,11.0
232,1.2307692307692308,3.4650887573964497,1,7.0
233,1.2307692307692308,3.4650887573964497,1,11.0
234,1.2307692307692308,3.540828402366864,1,7.0
235,1.2307692307692308,3.540828402366864,1,11.0
236,1.2307692307692308,3.616568047337278,1,7.0
237,1.2307692307692308,3.616568047337278,1,11.0
238,1.2307692307692308,3.6923076923076925,1,7.0
239,1.2307692307692308,3.6923076923076925,1,11.0
240,1.3461538461538463,0.8076923076923077,1,7.0
241,1.3461538461538463,0.8076923076923077,1,11.0
242,1.3461538461538463,0.8905325443786982,1,7.0
243,1.3461538461538463,0.8905325443786982,1,11.0
244,1.3461538461538463,0.9733727810650888,1,7.0
245,1.3461538461538463,0.9733727810650888,1,11.0
246,1.3461538461538463,1.0562130177514792,1,7.0
247,1.3461538461538463,1.0562130177514792,1,11.0
248,1.3461538461538463,1.13905325443787,1,7.0
249,1.3461538461538463,1.13905325443787,1,11.0
250,1.3461538461538463,1.2218934911242603,1,7.0
251,1.3461538461538463,1.2218934911242603,1,11.0
252,1.3461538461538463,1.3047337278106508,1,7.0
253,1.3461538461538463,1.3047337278106508,1,11.0
254,1.3461538461538463,1.3875739644970413,1,7.0
255,1.3461538461538463,1.3875739644970413,1,11.0
256,1.3461538461538463,1.470414201183432,1,7.0
257,1.3461538461538463,1.470414201183432,1,11.0
258,1.3461538461538463,1.5532544378698225,1,7.0
259,1.3461538461538463,1.5532544378698225,1,11.0
260,1.3461538461538463,1.636094674556213,1,7.0
261,1.3461538461538463,1.636094674556213,1,11.0
262,1.3461538461538463,1.7189349112426036,1,7.0
263,1.3461538461538463,1.7189349112426036,1,11.0
264,1.3461538461538463,1.801775147928994,1,7.0
265,1.3461538461538463,1.801775147928994,1,11.0
266,1.3461538461538463,1.8846153846153846,1,7.0
267,1.3461538461538463,1.8846153846153846,1,11.0
268,1.3461538461538463,1.967455621301775,1,7.0
269,1.3461538461538463,1.967455621301775,1,11.0
270,1.3461538461538463,2.0502958579881656,1,7.0
271,1.3461538461538463,2.0502958579881656,1,11.0
272,1.3461538461538463,2.133136094674556,1,7.0
273,1.3461538461538463,2.133136094674556,1,11.0
274,1.3461538461538463,2.2159763313609466,1,7.0
275,1.3461538461538463,2.2159763313609466,1,11.0
276,1.3461538461538463,2.298816568047337,1,7.0
277,1.3461538461538463,2.298816568047337,1,11.0
278,1.3461538461538463,2.381656804733728,1,7.0
279,1.3461538461538463,2.381656804733728,1,11.0
280,1.3461538461538463,2.464497041420118,1,7.0
281,1.3461538461538463,2.464497041420118,1,11.0
282,1.3461538461538463,2.547337278106509,1,7.0
283,1.3461538461538463,2.547337278106509,1,11.0
284,1.3461538461538463,2.630177514792899,1,7.0
285,1.3461538461538463,2.630177514792899,1,11.0
286,1.3461538461538463,2.71301775147929,1,7.0
287,1.3461538461538463,2.71301775147929,1,11.0
288,1.3461538461538463,2.79585798816568,1,7.0
289,1.3461538461538463,2.79585798816568,1,11.0
290,1.3461538461538463,2.878698224852071,1,7.0
291,1.3461538461538463,2.878698224852071,1,11.0
292,1.3461538461538463,2.9615384615384612,1,7.0
293,1.3461538461538463,2.9615384615384612,1,11.0
294,1.3461538461538463,3.044378698224852,1,7.0
295,1.3461538461538463,3.044378698224852,1,11.0
296,1.3461538461538463,3.1272189349112427,1,7.0
297,1.3461538461538463,3.1272189349112427,1,11.0
298,1.3461538461538463,3.210059171597633,1,7.0
299,1.3461538461538463,3.210059171597633,1,11.0
300,1.3461538461538463,3.2928994082840237,1,7.0
301,1.3461538461538463,3.2928994082840237,1,11.0
302,1.3461538461538463,3.3757396449704142,1,7.0
303,1.3461538461538463,3.3757396449704142,1,11.0
304,1.3461538461538463,3.4585798816568047,1,7.0
305,1.3461538461538463,3.4585798816568047,1,11.0
306,1.3461538461538463,3.5414201183431957,1,7.0
307,1.3461538461538463,3.5414201183431957,1,11.0
308,1.3461538461538463,3.6242603550295858,1,7.0
309,1.3461538461538463,3.6242603550295858,1,11.0
310,1.3461538461538463,3.7071005917159767,1,7.0
311,1.3461538461538463,3.7071005917159767,1,11.0
312,1.3461538461538463,3.789940828402367,1,7.0
313,1.3461538461538463,3.789940828402367,1,11.0
314,1.3461538461538463,3.8727810650887577,1,7.0
315,1.3461538461538463,3.8727810650887577,1,11.0
316,1.3461538461538463,3.955621301775148,1,7.0
317,1.3461538461538463,3.955621301775148,1,11.0
318,1.3461538461538463,4.038461538461538,1,7.0
319,1.3461538461538463,4.038461538461538,1,11.0
320,1.4615384615384617,0.876923076923077,1,7.0
321,1.4615384615384617,0.876923076923077,1,11.0
322,1.4615384615384617,0.9668639053254439,1,7.0
323,1.4615384615384617,0.9668639053254439,1,11.0
324,1.4615384615384617,1.0568047337278108,1,7.0
325,1.4615384615384617,1.0568047337278108,1,11.0
326,1.4615384615384617,1.1467455621301776,1,7.0
327,1.4615384615384617,1.1467455621301776,1,11.0
328,1.4615384615384617,1.2366863905325445,1,7.0
329,1.4615384615384617,1.2366863905325445,1,11.0
330,1.4615384615384617,1.326627218934911,1,7.0
331,1.4615384615384617,1.326627218934911,1,11.0
332,1.4615384615384617,1.4165680473372781,1,7.0
333,1.4615384615384617,1.4165680473372781,1,11.0
334,1.4615384615384617,1.506508875739645,1,7.0
335,1.4615384615384617,1.506508875739645,1,11.0
336,1.4615384615384617,1.5964497041420118,1,7.0
337,1.4615384615384617,1.5964497041420118,1,11.0
338,1.4615384615384617,1.6863905325443787,1,7.0
339,1.4615384615384617,1.6863905325443787,1,11.0
340,1.4615384615384617,1.7763313609467455,1,7.0
341,1.4615384615384617,1.7763313609467455,1,11.0
342,1.4615384615384617,1.8662721893491125,1,7.0
343,1.4615384615384617,1.8662721893491125,1,11.0
344,1.4615384615384617,1.9562130177514794,1,7.0
345,1.4615384615384617,1.9562130177514794,1,11.0
346,1.4615384615384617,2.0461538461538464,1,7.0
347,1.4615384615384617,2.0461538461538464,1,11.0
348,1.4615384615384617,2.136094674556213,1,7.0
349,1.4615384615384617,2.136094674556213,1,11.0
350,1.4615384615384617,2.22603550295858,1,7.0
351,1.4615384615384617,2.22603550295858,1,11.0
352,1.4615384615384617,2.3159763313609467,1,7.0
353,1.4615384615384617,2.3159763313609467,1,11.0
354,1.4615384615384617,2.4059171597633138,1,7.0
355,1.4615384615384617,2.4059171597633138,1,11.0
356,1.4615384615384617,2.4958579881656804,1,7.0
357,1.4615384615384617,2.4958579881656804,1,11.0
358,1.4615384615384617,2.5857988165680474,1,7.0
359,1.4615384615384617,2.5857988165680474,1,11.0
360,1.4615384615384617,2.675739644970414,1,7.0
361,1.4615384615384617,2.675739644970414,1,11.0
362,1.4615384615384617,2.765680473372781,1,7.0
363,1.4615384615384617,2.765680473372781,1,11.0
364,1.4615384615384617,2.8556213017751477,1,7.0
365,1.4615384615384617,2.8556213017751477,1,11.0
366,1.4615384615384617,2.945562130177515,1,7.0
367,1.4615384615384617,2.945562130177515,1,11.0
368,1.4615384615384617,3.0355029585798814,1,7.0
369,1.4615384615384617,3.0355029585798814,1,11.0
370,1.4615384615384617,3.125443786982249,1,7.0
371,1.4615384615384617,3.125443786982249,1,11.0
372,1.4615384615384617,3.2153846153846155,1,7.0
373,1.4615384615384617,3.2153846153846155,1,11.0
374,1.4615384615384617,3.3053254437869826,1,7.0
375,1.4615384615384617,3.3053254437869826,1,11.0
376,1.4615384615384617,3.395266272189349,1,7.0
377,1.4615384615384617,3.395266272189349,1,11.0
378,1.4615384615384617,3.4852071005917162,1,7.0
379,1.4615384615384617,3.4852071005917162,1,11.0
380,1.4615384615384617,3.575147928994083,1,7.0
381,1.4615384615384617,3.575147928994083,1,11.0
382,1.4615384615384617,3.66508875739645,1,7.0
383,1.4615384615384617,3.66508875739645,1,11.0
384,1.4615384615384617,3.7550295857988165,1,7.0
385,1.4615384615384617,3.7550295857988165,1,11.0
386,1.4615384615384617,3.8449704142011836,1,7.0
387,1.4615384615384617,3.8449704142011836,1,11.0
388,1.4615384615384617,3.93491124260355,1,7.0
389,1.4615384615384617,3.93491124260355,1,11.0
390,1.4615384615384617,4.024852071005918,1,7.0
391,1.4615384615384617,4.024852071005918,1,11.0
392,1.4615384615384617,4.114792899408284,1,7.0
393,1.4615384615384617,4.114792899408284,1,11.0
394,1.4615384615384617,4.204733727810651,1,7.0
395,1.4615384615384617,4.204733727810651,1,11.0
396,1.4615384615384617,4.2946745562130175,1,7.0
397,1.4615384615384617,4.2946745562130175,1,11.0
398,1.4615384615384617,4.384615384615385,1,7.0
399,1.4615384615384617,4.384615384615385,1,11.0
400,1.576923076923077,0.9461538461538462,1,7.0
401,1.576923076923077,0.9461538461538462,1,11.0
402,1.576923076923077,1.0431952662721895,1,7.0
403,1.576923076923077,1.0431952662721895,1,11.0
404,1.576923076923077,1.1402366863905327,1,7.0
405,1.576923076923077,1.1402366863905327,1,11.0
406,1.576923076923077,1.2372781065088758,1,7.0
407,1.576923076923077,1.2372781065088758,1,11.0
408,1.576923076923077,1.334319526627219,1,7.0
409,1.576923076923077,1.334319526627219,1,11.0
410,1.576923076923077,1.4313609467455621,1,7.0
411,1.576923076923077,1.4313609467455621,1,11.0
412,1.576923076923077,1.5284023668639053,1,7.0
413,1.576923076923077,1.5284023668639053,1,11.0
414,1.576923076923077,1.6254437869822485,1,7.0
415,1.576923076923077,1.6254437869822485,1,11.0
416,1.576923076923077,1.7224852071005918,1,7.0
417,1.576923076923077,1.7224852071005918,1,11.0
418,1.576923076923077,1.819526627218935,1,7.0
419,1.576923076923077,1.819526627218935,1,11.0
420,1.576923076923077,1.9165680473372781,1,7.0
421,1.576923076923077,1.9165680473372781,1,11.0
422,1.576923076923077,2.0136094674556215,1,7.0
423,1.576923076923077,2.0136094674556215,1,11.0
424,1.576923076923077,2.1106508875739647,1,7.0
425,1.576923076923077,2.1106508875739647,1,11.0
426,1.576923076923077,2.207692307692308,1,7.0
427,1.576923076923077,2.207692307692308,1,11.0
428,1.576923076923077,2.304733727810651,1,7.0
429,1.576923076923077,2.304733727810651,1,11.0
430,1.576923076923077,2.401775147928994,1,7.0
431,1.576923076923077,2.401775147928994,1,11.0
432,1.576923076923077,2.4988165680473373,1,7.0
433,1.576923076923077,2.4988165680473373,1,11.0
434,1.576923076923077,2.5958579881656805,1,7.0
435,1.576923076923077,2.5958579881656805,1,11.0
436,1.576923076923077,2.6928994082840236,1,7.0
437,1.576923076923077,2.6928994082840236,1,11.0
438,1.576923076923077,2.7899408284023672,1,7.0
439,1.576923076923077,2.7899408284023672,1,11.0
440,1.576923076923077,2.88698224852071,1,7.0
441,1.576923076923077,2.88698224852071,1,11.0
442,1.576923076923077,2.9840236686390536,1,7.0
443,1.576923076923077,2.9840236686390536,1,11.0
444,1.576923076923077,3.0810650887573963,1,7.0
445,1.576923076923077,3.0810650887573963,1,11.0
446,1.576923076923077,3.17810650887574,1,7.0
447,1.576923076923077,3.17810650887574,1,11.0
448,1.576923076923077,3.2751479289940826,1,7.0
449,1.576923076923077,3.2751479289940826,1,11.0
450,1.576923076923077,3.372189349112426,1,7.0
451,1.576923076923077,3.372189349112426,1,11.0
452,1.576923076923077,3.4692307692307693,1,7.0
453,1.576923076923077,3.4692307692307693,1,11.0
454,1.576923076923077,3.566272189349113,1,7.0
455,1.576923076923077,3.566272189349113,1,11.0
456,1.576923076923077,3.6633136094674557,1,7.0
457,1.576923076923077,3.6633136094674557,1,11.0
458,1.576923076923077,3.7603550295857993,1,7.0
459,1.576923076923077,3.7603550295857993,1,11.0
460,1.576923076923077,3.857396449704142,1,7.0
461,1.576923076923077,3.857396449704142,1,11.0
462,1.576923076923077,3.9544378698224856,1,7.0
463,1.576923076923077,3.9544378698224856,1,11.0
464,1.576923076923077,4.051479289940828,1,7.0
465,1.576923076923077,4.051479289940828,1,11.0
466,1.576923076923077,4.148520710059172,1,7.0
467,1.576923076923077,4.148520710059172,1,11.0
468,1.576923076923077,4.245562130177515,1,7.0
469,1.576923076923077,4.245562130177515,1,11.0
470,1.576923076923077,4.342603550295858,1,7.0
471,1.576923076923077,4.342603550295858,1,11.0
472,1.576923076923077,4.439644970414201,1,7.0
473,1.576923076923077,4.439644970414201,1,11.0
474,1.576923076923077,4.5366863905325445,1,7.0
475,1.576923076923077,4.5366863905325445,1,11.0
476,1.576923076923077,4.633727810650888,1,7.0
477,1.576923076923077,4.633727810650888,1,11.0
478,1.576923076923077,4.730769230769232,1,7.0
479,1.576923076923077,4.730769230769232,1,11.0
480,1.6923076923076923,1.0153846153846153,1,7.0
481,1.6923076923076923,1.0153846153846153,1,11.0
482,1.6923076923076923,1.1195266272189348,1,7.0
483,1.6923076923076923,1.1195266272189348,1,11.0
484,1.6923076923076923,1.2236686390532543,1,7.0
485,1.6923076923076923,1.2236686390532543,1,11.0
486,1.6923076923076923,1.327810650887574,1,7.0
487,1.6923076923076923,1.327810650887574,1,11.0
488,1.6923076923076923,1.4319526627218935,1,7.0
489,1.6923076923076923,1.4319526627218935,1,11.0
490,1.6923076923076923,1.5360946745562127,1,7.0
491,1.6923076923076923,1.5360946745562127,1,11.0
492,1.6923076923076923,1.6402366863905324,1,7.0
493,1.6923076923076923,1.6402366863905324,1,11.0
494,1.6923076923076923,1.744378698224852,1,7.0
495,1.6923076923076923,1.744378698224852,1,11.0
496,1.6923076923076923,1.8485207100591714,1,7.0
497,1.6923076923076923,1.8485207100591714,1,11.0
498,1.6923076923076923,1.9526627218934909,1,7.0
499,1.6923076923076923,1.9526627218934909,1,11.0
500,1.6923076923076923,2.0568047337278106,1,7.0
501,1.6923076923076923,2.0568047337278106,1,11.0
502,1.6923076923076923,2.16094674556213,1,7.0
503,1.6923076923076923,2.16094674556213,1,11.0
504,1.6923076923076923,2.2650887573964495,1,7.0
505,1.6923076923076923,2.2650887573964495,1,11.0
506,1.6923076923076923,2.3692307692307693,1,7.0
507,1.6923076923076923,2.3692307692307693,1,11.0
508,1.6923076923076923,2.4733727810650885,1,7.0
509,1.6923076923076923,2.4733727810650885,1,11.0
510,1.6923076923076923,2.577514792899408,1,7.0
511,1.6923076923076923,2.577514792899408,1,11.0
512,1.6923076923076923,2.6816568047337275,1,7.0
513,1.6923076923076923,2.6816568047337275,1,11.0
514,1.6923076923076923,2.785798816568047,1,7.0
515,1.6923076923076923,2.785798816568047,1,11.0
516,1.6923076923076923,2.8899408284023664,1,7.0
517,1.6923076923076923,2.8899408284023664,1,11.0
518,1.6923076923076923,2.994082840236686,1,7.0
519,1.6923076923076923,2.994082840236686,1,11.0
520,1.6923076923076923,3.0982248520710054,1,7.0
521,1.6923076923076923,3.0982248520710054,1,11.0
522,1.6923076923076923,3.202366863905325,1,7.0
523,1.6923076923076923,3.202366863905325,1,11.0
524,1.6923076923076923,3.3065088757396444,1,7.0
525,1.6923076923076923,3.3065088757396444,1,11.0
526,1.6923076923076923,3.4106508875739645,1,7.0
527,1.6923076923076923,3.4106508875739645,1,11.0
528,1.6923076923076923,3.5147928994082833,1,7.0
529,1.6923076923076923,3.5147928994082833,1,11.0
530,1.6923076923076923,3.6189349112426035,1,7.0
531,1.6923076923076923,3.6189349112426035,1,11.0
532,1.6923076923076923,3.7230769230769227,1,7.0
533,1.6923076923076923,3.7230769230769227,1,11.0
534,1.6923076923076923,3.8272189349112424,1,7.0
535,1.6923076923076923,3.8272189349112424,1,11.0
536,1.6923076923076923,3.9313609467455617,1,7.0
537,1.6923076923076923,3.9313609467455617,1,11.0
538,1.6923076923076923,4.035502958579881,1,7.0
539,1.6923076923076923,4.035502958579881,1,11.0
540,1.6923076923076923,4.139644970414201,1,7.0
541,1.6923076923076923,4.139644970414201,1,11.0
542,1.6923076923076923,4.243786982248521,1,7.0
543,1.6923076923076923,4.243786982248521,1,11.0
544,1.6923076923076923,4.34792899408284,1,7.0
545,1.6923076923076923,4.34792899408284,1,11.0
546,1.6923076923076923,4.452071005917159,1,7.0
547,1.6923076923076923,4.452071005917159,1,11.0
548,1.6923076923076923,4.556213017751479,1,7.0
549,1.6923076923076923,4.556213017751479,1,11.0
550,1.6923076923076923,4.660355029585799,1,7.0
551,1.6923076923076923,4.660355029585799,1,11.0
552,1.6923076923076923,4.7644970414201175,1,7.0
553,1.6923076923076923,4.7644970414201175,1,11.0
554,1.6923076923076923,4.868639053254438,1,7.0
555,1.6923076923076923,4.868639053254438,1,11.0
556,1.6923076923076923,4.972781065088757,1,7.0
557,1.6923076923076923,4.972781065088757,1,11.0
558,1.6923076923076923,5.076923076923077,1,7.0
559,1.6923076923076923,5.076923076923077,1,11.0
560,1.8076923076923077,1.0846153846153845,1,7.0
561,1.8076923076923077,1.0846153846153845,1,11.0
562,1.8076923076923077,1.1958579881656803,1,7.0
563,1.8076923076923077,1.1958579881656803,1,11.0
564,1.8076923076923077,1.3071005917159764,1,7.0
